645 111957
194 281 471
333 392 159
190 191 490
502 571 929
450 475 117
279 335 934
44 268 845
560 299 555
529 269 94
605 528 486
49 265 894
443 91 77
545 193 785
614 105 278
366 74 317
349 350 674
578 63 770
459 55 846
626 36 825
208 188 414
445 393 965
436 326 326
644 524 58
233 468 957
166 111 115
142 584 902
492 392 385
614 499 961
593 300 408
643 562 168
187 355 575
313 194 523
160 341 282
451 131 12
487 56 696
310 530 681
574 59 456
176 129 511
297 172 322
112 10 54
266 645 331
569 80 533
15 535 125
50 164 900
620 487 501
446 585 226
615 75 864
185 317 679
418 586 555
447 164 535
428 305 429
557 178 803
211 529 177
134 222 446
163 350 819
339 333 118
634 40 841
106 472 183
333 86 680
176 62 68
116 38 324
387 475 651
552 203 371
195 477 64
537 52 439
368 618 198
181 322 994
150 417 697
62 550 257
50 55 34
152 517 996
253 128 667
635 545 730
509 50 957
208 325 925
106 613 241
518 166 775
149 79 969
342 613 640
290 235 757
558 500 798
67 538 825
571 572 625
110 588 849
443 112 323
94 515 132
195 440 574
309 355 953
410 178 758
236 194 509
317 459 967
118 372 354
165 620 225
90 575 139
220 10 981
92 507 811
98 425 353
544 18 974
505 602 698
454 645 813
113 145 555
200 283 747
556 92 411
644 210 825
373 111 70
113 500 637
139 128 681
49 522 245
462 155 311
636 20 799
371 461 884
235 614 97
329 561 91
13 558 815
589 68 34
128 414 983
215 410 559
537 7 716
422 539 917
534 188 386
431 480 131
60 271 946
313 311 33
123 43 979
217 39 694
115 310 130
132 53 269
127 400 134
113 488 325
137 532 41
541 284 480
460 486 43
40 330 745
382 385 399
571 556 328
86 598 559
106 322 974
330 609 649
121 510 787
576 410 251
380 64 877
443 85 525
607 209 1
302 578 669
157 102 426
589 398 5
402 618 209
337 272 415
98 615 717
154 56 725
616 48 703
301 573 46
510 174 757
299 91 69
271 359 664
360 404 244
326 293 182
134 492 395
193 35 581
222 158 64
373 203 450
97 399 902
445 33 18
453 450 973
596 141 637
444 273 223
358 408 872
272 331 118
527 526 981
197 607 970
175 557 480
30 211 207
398 513 573
357 495 937
227 303 981
53 81 131
595 27 693
551 123 705
54 404 60
537 49 349
514 217 147
82 572 887
345 579 555
30 467 381
202 443 204
560 136 315
488 115 293
373 77 259
104 60 625
301 426 976
468 236 439
460 88 706
166 76 939
550 335 945
550 17 632
476 158 712
239 401 20
71 281 805
448 107 327
378 411 445
483 431 56
82 109 477
460 583 229
477 129 692
209 548 388
429 199 975
310 538 69
372 402 816
591 565 967
82 15 994
597 48 229
620 261 97
384 576 618
252 473 544
59 265 707
260 284 501
39 642 582
531 16 25
579 454 262
148 642 889
178 190 982
298 42 907
369 273 234
343 266 954
454 435 425
326 288 739
275 416 406
291 230 756
177 39 979
531 430 116
188 146 110
629 53 220
21 336 849
42 380 447
301 568 334
256 332 396
470 414 152
44 135 527
58 303 219
156 443 478
609 7 313
470 252 947
91 37 562
62 138 168
424 43 492
539 504 695
267 492 938
229 626 748
485 574 92
402 303 603
362 440 188
95 168 711
311 269 460
353 187 882
206 428 947
260 565 527
572 237 508
606 479 275
224 551 586
608 46 340
466 329 425
304 545 817
116 85 917
534 436 517
600 149 871
18 391 681
101 441 486
402 162 718
383 52 575
69 95 760
527 437 887
346 313 623
454 320 605
571 303 306
86 24 213
523 167 7
398 167 537
562 12 309
497 256 122
19 629 309
175 177 548
410 101 785
507 457 159
207 529 877
78 319 700
611 171 3
477 181 432
384 217 537
201 576 431
477 248 695
623 537 320
42 177 579
251 80 447
57 52 561
584 270 951
245 64 724
536 48 103
333 121 497
210 201 315
480 334 844
206 362 274
495 599 160
125 92 242
318 246 978
504 595 504
258 127 576
523 405 930
112 230 310
263 168 691
160 549 742
427 91 551
44 269 430
306 523 567
229 46 367
645 295 172
47 124 993
356 355 624
276 427 377
371 191 101
109 233 284
622 104 11
355 639 627
487 640 161
12 374 856
269 506 814
148 43 698
194 337 742
134 184 914
99 457 547
67 515 71
623 246 435
453 620 219
566 574 22
391 433 877
462 292 396
10 227 966
391 144 408
226 579 591
346 425 421
296 293 498
103 93 990
155 614 946
493 15 591
292 181 168
640 377 479
602 524 195
390 237 692
522 331 751
22 246 699
45 323 716
23 261 536
175 569 601
98 245 343
602 368 168
342 453 793
531 519 375
574 362 387
260 606 722
143 29 460
236 125 605
382 121 562
370 451 813
633 552 198
353 518 743
172 44 433
579 531 714
636 102 285
351 38 497
114 324 217
332 373 618
214 50 563
489 287 385
389 604 525
251 4 488
364 557 957
134 194 610
292 492 681
362 203 69
350 290 816
157 637 77
283 86 960
93 618 437
342 67 543
250 75 516
488 346 682
270 437 778
400 128 742
328 412 180
362 81 540
452 453 480
29 240 483
19 24 325
273 466 795
223 400 982
520 524 33
280 263 975
531 343 739
243 163 414
576 90 300
643 235 153
459 67 771
468 82 947
520 110 950
533 162 97
206 160 726
402 324 787
358 126 168
200 412 374
170 278 32
593 447 144
193 65 177
280 558 450
567 286 588
23 25 929
197 425 408
99 321 487
441 391 73
85 445 815
106 384 792
562 467 448
416 530 605
45 463 816
513 599 660
122 570 109
193 534 559
419 450 6
216 237 181
431 284 744
450 207 631
249 246 109
105 566 240
516 294 305
398 247 460
594 523 17
410 492 1
127 372 987
343 153 178
5 469 206
160 475 911
70 219 275
115 29 87
62 429 367
359 32 624
186 585 402
507 266 436
632 534 597
625 152 667
237 122 209
56 494 931
617 105 123
558 309 304
157 547 721
222 644 70
545 574 813
454 295 261
153 126 996
591 477 724
154 6 7
578 413 674
161 173 145
130 428 181
140 374 756
62 185 815
550 643 631
487 203 636
598 432 18
487 430 393
375 276 220
36 126 47
57 354 710
390 456 650
262 625 149
132 609 874
113 293 307
149 76 27
504 266 531
145 136 626
535 245 52
610 605 695
478 214 167
280 204 920
488 123 789
604 218 152
586 216 999
555 512 752
612 154 247
147 47 459
334 601 219
584 404 735
491 461 447
176 104 557
417 619 266
344 160 360
557 87 169
49 431 732
40 218 855
145 480 172
592 68 836
574 628 289
58 220 920
415 98 706
97 614 101
418 515 797
198 582 429
409 65 300
379 105 123
615 55 690
441 378 377
419 406 935
1 81 632
463 283 647
605 298 71
326 251 200
335 170 303
520 388 665
36 224 622
427 218 782
640 235 636
468 172 926
553 645 205
44 293 249
122 394 177
588 95 530
598 32 961
562 227 570
549 526 182
97 467 447
572 155 313
357 225 703
359 28 337
227 515 122
84 587 502
378 623 676
289 71 415
173 499 586
241 379 102
275 425 693
241 260 797
165 517 738
259 232 319
621 148 418
628 308 899
93 432 76
273 74 799
617 101 880
81 164 493
563 43 170
197 125 938
252 431 562
506 441 761
590 268 936
544 134 73
315 374 976
75 99 333
525 176 796
607 433 155
536 500 428
419 536 913
444 245 122
130 236 618
109 291 442
415 399 382
322 174 859
162 100 61
214 52 436
496 300 619
135 640 937
188 394 74
162 379 608
28 373 854
470 33 984
10 617 601
124 235 123
389 20 858
631 47 672
249 563 275
594 260 132
373 366 159
228 309 579
548 114 880
295 246 668
353 507 482
220 165 706
588 422 716
613 487 840
376 162 362
580 28 244
61 450 641
560 549 613
347 141 65
569 601 37
165 179 222
405 509 236
323 482 434
110 54 910
522 520 84
508 286 906
375 234 888
296 15 705
234 80 729
212 368 647
42 225 37
614 236 517
359 444 50
258 517 492
621 26 600
417 493 268
589 602 175
475 351 484
243 619 766
610 123 219
607 253 474
473 636 888
483 229 887
198 303 620
493 387 735
508 556 841
442 495 962
40 242 73
540 175 32
614 426 223
590 355 165
118 611 302
30 278 283
336 216 714
336 43 371
257 462 758
143 209 594
232 521 738
505 449 14
538 535 990
169 385 864
358 41 291
610 317 646
566 603 908
69 624 750
213 106 691
478 551 348
396 356 610
334 424 272
368 69 858
132 612 494
328 535 452
439 517 542
103 286 985
629 352 368
580 183 823
133 548 871
446 247 763
376 282 422
625 487 145
138 48 43
130 638 428
382 239 289
559 566 76
427 209 95
220 371 401
53 356 869
529 185 739
643 59 448
41 10 115
382 549 4
225 634 236
336 393 797
537 583 223
307 377 236
434 327 43
529 463 275
475 567 633
67 209 929
173 489 702
351 398 127
444 560 303
605 354 898
640 156 800
361 593 225
639 387 738
203 301 476
612 244 804
18 71 682
79 35 76
53 195 806
572 499 607
433 521 434
80 427 371
439 366 836
579 456 203
104 186 1000
440 30 291
271 189 993
169 547 98
432 474 786
113 426 325
243 184 605
571 99 567
434 431 989
363 32 892
361 32 809
600 189 975
316 400 613
163 273 689
374 362 689
125 7 655
105 239 903
150 404 173
19 199 129
94 144 285
226 590 437
367 97 738
549 574 743
582 545 674
247 592 331
421 167 480
157 104 747
261 143 237
349 414 626
498 147 820
332 243 135
529 395 888
294 206 982
11 93 946
151 334 785
360 392 583
51 398 263
41 317 694
48 184 409
9 457 785
478 427 531
215 532 798
315 80 232
568 95 283
395 509 367
577 617 207
623 616 974
141 93 636
244 84 72
99 96 645
471 137 652
41 236 50
445 146 114
34 300 107
369 94 181
360 571 809
604 462 723
19 286 765
474 507 133
513 146 843
317 287 13
142 17 687
282 499 282
330 329 155
162 602 897
367 58 378
307 249 578
231 456 1
281 329 570
182 136 794
411 559 570
282 268 825
354 187 803
421 542 754
480 182 833
240 258 474
631 315 155
543 444 999
437 360 335
158 156 461
302 561 777
373 505 572
144 310 950
474 555 747
80 113 169
273 6 577
71 504 486
310 554 245
209 402 571
544 641 162
296 466 469
597 218 749
242 65 192
50 501 50
345 235 654
143 361 191
67 27 249
252 364 446
167 62 434
579 80 547
398 223 652
118 18 246
480 59 43
322 39 288
73 20 446
57 301 875
340 582 836
39 41 432
351 116 878
113 257 753
240 375 961
232 285 104
636 28 127
305 591 749
558 115 584
575 413 598
401 148 994
193 237 419
523 181 374
257 444 279
289 404 612
212 401 167
304 332 883
73 227 728
29 505 217
312 358 254
529 416 813
455 549 862
569 387 349
223 251 850
390 575 592
145 260 691
514 421 391
160 290 549
440 403 903
291 95 327
392 301 145
501 561 325
451 545 948
401 452 308
287 542 302
148 627 81
184 223 465
581 472 882
1 628 379
581 97 215
225 80 915
331 65 260
13 301 923
340 542 194
43 118 218
117 515 381
24 59 508
291 253 545
200 29 931
9 644 223
40 283 774
521 37 350
27 364 830
29 436 702
250 505 363
139 642 511
268 65 776
488 318 548
585 577 798
75 61 262
395 236 56
390 579 951
375 152 127
339 227 655
481 534 246
384 549 916
355 515 790
212 63 964
638 16 165
620 142 747
163 538 523
43 433 427
348 285 147
140 20 104
141 198 554
394 469 490
318 564 604
503 641 493
575 323 642
193 288 466
425 93 181
116 29 365
567 42 562
288 618 793
456 438 566
457 387 634
572 606 717
262 375 239
478 132 214
479 396 413
111 467 414
492 94 862
58 603 44
32 203 5
333 318 996
116 605 287
202 481 15
477 68 252
81 48 133
461 441 459
437 530 801
332 237 898
4 549 594
228 603 657
548 572 33
69 106 263
290 193 662
621 406 629
599 425 363
96 443 406
43 237 229
231 636 919
462 350 215
297 228 563
3 96 958
565 8 370
607 459 562
127 486 659
467 622 619
596 405 679
226 572 576
335 598 478
246 97 969
644 339 299
229 511 881
416 435 349
72 537 433
358 525 333
43 412 560
380 316 330
240 121 517
336 406 54
111 401 640
453 186 504
189 529 118
594 574 750
606 327 786
426 227 398
582 142 564
643 327 783
496 42 794
631 471 274
412 227 256
131 343 888
426 176 265
368 191 197
9 123 642
542 86 844
618 436 867
148 159 974
99 30 509
582 314 474
20 307 250
465 177 557
128 238 943
233 197 257
596 580 875
587 380 185
172 118 570
555 317 258
42 500 659
46 30 726
193 272 507
416 566 867
179 130 168
224 291 281
25 560 342
501 65 105
555 37 641
475 364 952
77 600 601
612 188 116
17 70 962
298 589 602
26 421 104
60 577 875
144 65 602
170 163 792
48 579 783
451 428 972
220 610 153
553 37 659
407 352 143
602 157 995
57 453 87
209 102 952
638 143 753
233 255 290
573 50 427
84 508 307
618 145 986
575 404 329
524 607 631
391 96 400
338 487 178
619 76 438
303 20 250
632 299 473
2 400 295
87 230 603
503 363 966
241 104 557
177 240 239
538 74 902
564 43 768
24 601 139
310 57 488
605 443 435
221 286 737
420 296 281
312 387 575
86 135 661
27 316 686
490 258 996
297 304 891
57 351 949
251 363 934
8 353 921
54 581 459
586 24 889
6 211 961
444 72 454
289 183 473
421 541 766
591 294 991
353 458 903
40 293 214
480 318 193
529 390 141
127 480 955
128 123 547
545 25 438
637 527 49
153 521 884
280 424 654
64 12 153
536 484 993
48 13 450
600 425 676
587 54 734
583 491 46
113 510 252
83 160 176
211 551 904
93 201 696
85 370 13
312 38 737
572 240 310
540 409 582
395 79 186
110 164 126
387 142 954
419 440 48
247 569 106
371 521 482
582 382 323
95 76 40
144 538 529
413 137 50
216 377 585
521 335 187
206 529 345
130 416 499
234 291 873
228 201 206
246 164 496
172 365 842
140 411 320
299 608 247
532 81 451
97 130 64
122 243 540
112 176 297
460 329 660
601 562 164
15 176 794
396 326 427
77 260 327
179 408 28
221 529 934
187 433 252
575 474 531
590 159 129
262 451 549
257 516 729
282 532 16
275 91 835
40 406 427
614 483 545
450 214 568
240 488 885
50 401 451
39 285 185
287 167 828
575 435 17
220 125 111
645 308 913
300 621 389
98 447 716
640 287 661
514 323 287
271 479 949
591 116 431
199 161 49
583 154 95
581 275 670
165 374 838
227 598 530
119 248 913
588 64 86
636 367 505
592 379 953
278 196 697
186 448 471
618 41 615
443 640 214
231 388 538
481 346 563
197 313 65
175 418 572
4 15 25
155 446 441
184 394 971
386 8 130
433 513 820
642 550 331
421 467 297
34 20 800
323 190 778
580 446 85
151 581 934
279 625 781
563 420 814
390 322 193
69 148 851
545 69 821
274 427 351
344 439 213
96 241 847
426 356 523
90 427 85
473 116 555
376 371 839
479 65 675
305 445 421
549 511 179
467 179 891
264 78 201
91 22 171
337 519 727
462 576 759
159 392 581
8 205 178
65 522 29
317 596 147
545 34 277
583 561 591
179 481 600
131 584 403
169 1 816
301 505 112
414 240 228
456 601 819
340 358 607
69 345 158
450 637 88
368 353 713
106 463 65
633 187 964
265 101 558
227 605 798
33 15 257
138 505 162
480 391 548
560 450 95
396 128 375
262 13 504
404 458 477
501 485 203
153 454 500
221 345 901
532 41 410
163 220 165
322 19 843
328 445 173
361 631 417
210 423 910
331 434 252
154 633 737
626 547 690
411 57 907
387 468 627
415 384 243
183 643 983
397 524 252
523 130 601
426 102 378
195 185 232
304 626 374
370 593 461
66 401 242
561 498 414
122 490 52
204 66 605
92 85 504
407 585 869
352 18 786
171 45 47
241 124 955
310 606 840
121 103 944
563 403 259
268 363 601
48 358 311
172 155 900
607 473 848
43 398 145
608 152 335
118 451 748
244 459 595
588 592 486
398 248 260
117 128 665
395 280 754
284 403 860
414 217 100
375 401 790
70 23 943
171 573 685
287 160 381
631 275 257
108 624 749
593 108 686
294 162 727
460 523 488
93 560 887
374 433 665
334 241 783
284 74 584
403 633 309
230 42 176
118 556 648
536 372 622
104 378 111
314 410 903
547 546 576
553 8 819
47 368 674
365 504 471
119 479 386
180 625 736
246 319 528
577 440 565
193 22 623
407 631 122
520 61 196
287 358 16
531 578 476
174 451 702
206 45 303
364 81 123
85 233 412
447 381 635
474 354 151
191 176 551
353 390 99
547 329 724
72 594 110
86 553 603
22 78 86
300 595 236
180 211 384
171 13 274
402 317 911
382 189 485
74 387 961
1 211 425
356 344 342
19 424 87
132 242 680
117 548 419
476 168 809
362 161 634
302 167 753
240 204 963
524 96 207
366 331 158
30 126 713
304 150 297
562 36 3
155 252 248
356 319 87
128 391 684
277 600 289
521 23 317
435 170 659
380 88 720
443 341 654
138 526 388
192 550 917
15 216 948
173 347 711
641 12 80
335 299 254
306 291 614
614 637 353
486 100 157
139 168 399
511 465 6
54 531 637
312 39 962
174 157 325
405 334 932
620 579 776
432 222 808
408 23 23
465 494 845
89 247 363
349 205 926
525 400 368
643 153 54
36 1 163
407 420 439
340 188 105
337 342 587
599 528 375
571 375 314
222 599 760
47 219 402
431 484 748
116 501 966
210 460 698
438 135 522
79 176 431
353 443 467
174 178 269
519 369 488
590 461 737
81 183 60
194 474 697
355 353 143
345 289 57
338 616 72
211 524 76
477 578 511
180 177 334
26 577 859
111 375 62
390 494 831
91 440 543
235 130 957
111 558 44
3 334 395
463 195 336
422 142 32
454 65 579
256 44 815
389 314 18
569 357 878
522 289 510
16 341 410
4 555 274
453 102 284
235 219 771
6 467 647
532 515 830
153 93 57
257 241 818
630 577 611
69 241 416
167 130 887
230 418 419
129 543 393
106 466 40
642 427 799
179 411 939
43 310 432
357 407 1000
521 549 245
210 361 494
343 286 278
631 502 631
595 608 111
608 449 85
331 564 857
258 113 694
287 81 533
384 632 324
398 435 569
300 156 253
117 1 608
616 366 475
266 295 948
582 273 783
88 37 125
633 47 177
556 337 250
24 471 736
415 230 366
240 443 60
31 449 280
249 386 994
538 79 719
253 545 983
432 275 167
212 360 48
478 581 577
139 485 173
483 223 512
437 561 273
335 603 34
171 373 156
96 250 484
485 414 36
374 8 407
607 144 47
412 324 583
123 164 690
373 65 452
107 6 159
203 607 268
220 329 425
7 209 920
416 408 251
196 219 129
76 68 733
572 238 750
217 220 466
599 643 775
42 384 471
373 459 201
484 570 288
104 602 984
529 597 129
429 193 155
59 270 26
165 385 258
317 282 732
556 570 37
274 302 211
628 440 188
64 530 336
278 230 332
19 211 12
168 600 994
265 15 899
80 149 831
335 278 636
118 304 421
631 549 793
315 197 453
596 279 107
455 333 697
18 195 79
85 357 451
84 453 890
233 568 540
506 1 854
482 618 532
465 305 269
426 379 71
93 115 910
243 113 493
367 487 939
114 408 186
285 279 967
299 529 959
618 198 257
25 556 74
304 180 640
273 478 639
54 91 180
95 497 762
518 471 955
434 325 192
40 91 705
622 100 438
411 61 233
507 162 998
37 89 535
375 211 84
212 237 72
396 390 737
218 236 809
17 616 466
396 373 242
522 554 251
177 537 198
484 53 621
448 335 395
82 497 635
73 271 934
47 376 444
142 375 4
407 495 842
229 401 676
207 337 876
304 571 525
101 40 34
71 363 526
68 55 929
146 173 181
203 149 470
158 337 268
139 337 663
402 247 880
316 254 13
23 575 51
556 127 69
233 250 756
251 150 230
418 173 471
474 478 706
115 555 749
163 516 489
179 468 27
313 446 382
540 440 815
240 427 655
128 509 595
349 36 175
590 366 818
66 478 524
519 364 691
22 357 833
376 539 267
469 107 429
485 33 579
437 217 933
522 459 458
297 134 953
37 206 117
433 121 26
312 45 980
227 243 570
23 111 773
307 472 812
171 609 44
532 510 918
491 545 201
133 535 389
277 63 856
243 373 506
305 29 434
474 407 654
176 612 337
556 586 646
445 476 254
515 157 166
47 200 389
104 279 358
231 95 424
375 320 349
644 540 465
86 12 60
304 444 25
444 151 62
417 487 219
592 173 788
63 332 973
267 385 923
636 206 558
445 235 577
321 236 497
34 126 294
94 105 311
367 108 612
472 503 646
358 644 478
444 617 155
300 124 409
584 177 950
99 593 703
155 573 424
510 51 122
408 75 71
197 539 905
317 369 313
323 433 219
286 514 550
556 384 655
606 30 911
41 523 153
80 318 807
97 78 910
325 333 866
546 599 804
208 160 84
535 574 873
568 457 719
612 519 484
50 33 263
415 338 452
561 1 727
435 124 434
71 78 493
564 620 342
252 298 203
490 631 58
596 548 116
634 178 695
9 271 190
395 75 315
60 192 20
291 120 535
178 506 53
616 478 820
590 68 65
95 614 90
424 599 975
284 9 781
318 295 450
567 482 633
193 127 331
628 173 181
509 187 890
624 407 978
537 362 565
356 22 138
509 570 563
387 502 798
469 625 351
266 354 168
285 609 7
173 332 971
214 11 924
291 280 456
68 473 222
332 391 702
170 263 809
241 302 235
619 534 697
93 20 461
365 387 427
466 614 45
103 567 320
176 455 638
24 270 41
480 474 793
563 606 519
320 592 622
454 566 44
410 307 51
641 637 799
552 520 18
552 554 102
377 48 103
483 28 710
642 480 354
34 260 523
137 218 784
77 99 503
252 559 337
443 329 86
105 443 802
498 181 645
264 176 149
492 604 52
62 136 167
463 488 49
543 254 415
188 640 269
408 438 860
569 609 565
454 339 840
134 392 125
423 197 349
345 544 47
311 634 952
40 465 853
158 180 341
633 327 675
173 422 696
338 461 347
338 23 861
211 133 804
468 393 271
644 265 665
594 102 720
317 521 520
442 425 351
72 542 892
575 455 913
529 166 167
365 254 407
531 6 170
159 11 860
467 453 888
3 324 1000
157 626 406
387 55 7
251 616 299
15 167 49
153 84 24
168 370 655
511 186 670
187 9 998
578 505 116
633 349 223
560 244 841
92 146 387
79 22 576
253 334 89
324 126 245
227 626 537
173 624 413
30 507 85
391 606 310
496 293 304
109 19 489
456 78 544
344 32 279
562 430 264
571 408 703
312 277 114
161 69 925
59 563 830
490 145 387
568 570 145
422 329 148
590 384 30
526 443 109
354 224 18
611 535 755
282 56 554
25 430 941
580 42 353
229 355 87
10 89 765
1 617 527
535 560 419
233 279 24
341 108 726
26 626 899
201 509 49
339 218 172
441 200 580
433 558 96
465 142 877
372 10 183
37 4 603
370 636 721
563 554 779
110 181 494
392 493 297
101 373 698
391 233 18
602 24 721
375 328 662
10 337 956
113 323 745
529 215 528
275 539 719
39 613 638
192 413 543
104 443 502
282 453 984
103 113 847
225 523 589
313 345 697
477 306 592
375 129 723
188 135 44
335 580 406
288 255 33
207 2 571
456 302 25
260 26 364
452 289 867
60 419 765
29 279 341
584 569 291
279 309 991
536 582 938
209 207 5
622 304 929
369 521 857
641 243 922
490 453 662
640 585 144
501 201 354
159 524 584
182 541 264
376 102 939
54 135 66
34 214 862
12 71 475
228 134 809
231 364 487
468 294 710
557 88 964
30 122 373
215 346 108
383 27 914
13 493 168
74 483 684
141 202 623
599 573 374
62 4 90
320 116 97
485 417 355
352 86 548
323 187 565
326 85 609
59 275 914
440 558 1
631 603 801
168 497 830
374 516 84
144 114 827
479 575 110
553 18 374
182 431 409
555 625 79
306 272 50
597 403 578
422 611 293
193 293 333
603 516 674
129 214 216
426 354 76
329 80 593
11 614 482
613 492 461
475 532 20
210 181 32
452 467 758
537 574 588
398 93 288
294 566 227
520 510 778
277 30 350
379 603 51
551 110 686
359 97 884
374 637 5
619 437 656
422 581 920
420 516 593
55 485 933
532 360 501
572 264 187
476 510 697
279 216 379
137 359 241
594 110 745
387 618 948
337 200 510
587 123 792
134 149 662
397 272 571
232 107 851
321 69 323
334 393 445
606 376 165
383 354 65
106 494 683
250 139 755
382 349 582
525 52 829
462 330 11
178 74 51
495 234 477
629 606 109
147 399 473
405 473 956
69 298 769
275 384 288
542 598 630
15 249 93
339 13 648
611 415 87
500 171 707
508 393 111
336 298 986
9 204 148
276 349 510
249 90 437
296 531 965
577 343 906
91 132 511
324 245 112
26 338 540
82 438 815
569 136 60
357 422 931
566 465 986
356 21 147
558 404 643
622 328 577
252 549 231
638 346 264
253 333 222
389 601 620
424 39 37
417 347 392
433 387 7
527 76 109
288 317 915
518 40 709
229 106 743
139 29 469
463 432 630
628 118 105
17 156 63
346 302 55
637 456 139
580 434 473
163 131 790
161 8 809
288 365 72
573 235 993
307 6 573
279 635 275
511 379 843
507 442 882
344 62 4
597 369 376
576 559 764
475 96 727
180 132 710
419 57 725
239 238 54
186 548 623
487 453 31
178 103 882
227 27 542
268 476 160
234 189 62
194 119 115
271 422 803
114 3 671
363 51 494
508 438 920
257 191 152
612 587 316
400 421 793
642 188 989
479 465 561
357 326 332
216 24 255
476 44 228
493 2 808
114 8 233
537 395 982
456 27 989
110 516 754
561 502 455
142 175 483
295 99 996
154 430 358
292 479 367
613 62 829
92 63 671
385 629 865
359 585 223
619 410 803
138 90 126
67 125 569
359 233 922
362 541 145
473 139 827
300 383 800
432 630 982
498 113 529
33 257 642
485 204 153
554 65 211
550 121 984
420 391 953
105 265 789
599 267 869
92 645 55
558 25 111
506 584 391
456 609 342
88 48 701
352 381 534
143 194 749
351 367 972
262 233 807
322 164 91
390 98 80
544 76 101
644 519 360
391 91 748
403 509 257
125 333 981
549 610 7
329 131 887
152 33 50
586 533 835
405 163 878
547 432 895
476 115 157
221 49 28
365 422 543
632 203 431
80 161 575
618 347 281
504 47 666
395 103 187
100 202 401
556 368 761
467 3 224
160 520 959
80 270 7
589 296 909
18 24 591
449 68 660
311 316 879
484 609 990
602 405 468
139 445 301
333 398 159
340 145 658
577 485 516
616 494 732
196 447 94
402 396 794
124 349 818
538 394 542
370 88 501
601 440 297
438 440 852
269 636 347
431 64 177
458 626 631
179 336 778
17 137 681
308 269 27
337 464 517
306 250 563
509 552 557
29 113 883
504 423 413
26 292 417
372 601 17
523 156 750
79 404 35
171 104 634
616 368 107
606 558 629
403 38 987
471 135 918
501 487 932
197 83 361
107 584 718
297 508 810
418 596 416
475 495 899
612 82 870
39 267 987
364 553 319
104 507 109
582 601 137
632 133 24
414 323 697
201 120 509
629 95 290
183 164 887
176 459 501
63 142 83
558 201 366
407 440 580
343 394 377
383 350 562
8 448 543
481 642 310
302 547 505
563 24 19
498 416 362
169 3 916
107 7 332
635 533 367
203 179 75
426 626 38
145 571 787
370 199 687
301 540 215
432 417 763
262 555 730
448 566 901
629 425 416
415 390 698
341 50 186
124 599 730
582 82 275
106 110 241
639 160 501
326 606 305
65 457 737
520 446 469
273 218 959
466 404 671
194 451 528
243 19 436
148 460 813
178 513 113
497 538 138
539 86 298
431 537 241
297 104 783
210 467 513
532 431 756
378 468 383
279 602 17
460 151 878
375 534 90
628 641 81
44 364 420
137 403 575
181 65 108
451 642 684
147 95 79
308 299 478
145 580 38
568 172 993
574 434 644
23 142 21
441 228 92
108 325 542
60 411 852
614 93 991
292 359 338
525 115 774
68 113 692
509 225 276
349 298 214
442 57 654
416 390 494
347 348 973
372 36 589
111 423 175
513 124 127
553 329 546
73 354 847
103 507 391
6 321 501
149 475 225
8 169 803
300 272 130
34 148 855
619 164 69
413 548 978
525 474 169
495 10 854
196 592 294
633 468 480
490 491 710
198 581 848
511 155 727
101 45 989
601 496 268
590 413 249
217 321 846
426 503 490
145 164 747
30 208 630
144 441 507
375 226 465
519 303 194
635 17 746
116 428 559
560 187 544
65 188 146
343 228 47
319 125 766
190 573 68
479 161 944
21 61 939
115 119 264
291 493 74
262 461 447
64 276 173
358 612 965
463 587 989
518 134 105
424 579 193
374 201 118
355 335 517
100 558 342
465 446 16
496 619 237
575 510 871
65 72 142
476 544 10
443 277 845
493 344 117
190 102 977
182 440 220
93 148 792
352 158 98
314 78 128
334 185 989
499 32 701
289 595 447
303 99 850
198 353 903
59 66 495
77 49 875
153 469 269
626 158 471
235 579 308
255 330 958
576 30 599
383 459 160
253 154 838
154 531 315
579 22 661
551 629 743
250 408 410
24 89 240
579 231 794
372 576 682
380 139 63
601 475 289
515 250 946
617 383 752
505 636 672
630 356 696
394 68 986
625 516 449
319 4 852
41 166 733
395 324 55
432 311 492
141 188 267
400 456 892
506 262 845
346 196 207
7 210 293
615 386 914
212 600 945
210 543 955
255 289 751
436 218 726
74 82 182
612 544 980
638 91 800
604 105 928
97 187 16
430 361 227
194 469 661
155 141 98
494 332 476
626 624 476
300 253 1000
626 541 511
595 249 103
212 162 52
169 159 371
329 638 982
304 373 428
54 525 346
363 107 859
555 359 365
375 515 429
354 397 591
218 435 507
143 385 302
443 346 890
275 444 515
561 159 972
66 534 376
216 122 413
525 535 209
573 298 870
553 450 258
467 571 80
221 142 843
512 608 400
619 581 184
356 416 26
54 79 613
64 600 940
33 624 62
435 260 198
203 157 458
568 298 653
384 375 621
456 18 888
540 588 433
116 587 756
24 435 650
259 210 364
337 201 97
598 359 529
106 241 258
524 136 77
393 215 556
214 617 609
187 582 598
148 451 418
72 221 629
200 13 445
475 116 781
128 342 711
351 294 707
603 374 609
141 581 756
611 277 103
550 79 410
16 401 550
458 523 818
572 294 933
150 394 759
528 437 323
569 106 311
280 200 892
475 354 811
433 165 696
132 27 963
101 368 129
274 291 142
198 284 824
173 584 209
300 136 974
269 475 351
624 246 417
79 326 945
365 594 888
299 322 781
471 255 407
631 581 122
347 255 464
51 159 422
482 227 76
550 271 388
89 535 478
11 506 759
236 510 304
495 370 140
4 257 660
539 438 324
119 169 752
200 324 734
423 544 474
