328 16652
13 211 61003
121 278 78943
239 59 74113
132 112 77429
254 64 7886
17 178 4822
303 56 62940
233 270 18972
292 282 24972
113 142 43555
298 95 23729
134 312 27511
214 207 35958
96 236 68858
108 224 87043
266 263 70289
141 315 50863
183 260 58637
266 151 99044
286 155 66714
242 278 28113
292 34 71613
114 104 53630
5 85 70186
323 204 33401
149 228 80053
314 127 27422
247 135 84592
94 14 24449
263 323 60818
302 223 43264
98 105 67508
207 244 26689
209 120 51596
209 135 87651
98 318 74976
211 241 70587
283 223 41808
50 261 55506
289 224 65182
115 107 36764
135 324 11694
90 262 74215
41 254 35142
41 219 48818
41 229 67357
154 62 72221
158 4 56602
292 40 5816
233 284 32473
83 152 9104
39 254 19325
102 6 26412
236 43 31392
177 96 90717
42 169 65817
107 142 49076
65 195 36524
81 189 40490
117 15 18825
221 210 83319
239 265 99909
241 161 35172
147 245 81659
258 321 92389
188 96 84582
16 157 40015
39 146 10924
11 100 91912
259 206 5752
270 256 56586
117 20 65854
227 288 47783
153 187 22626
209 152 85092
294 25 58653
206 131 94706
67 86 50922
108 157 91758
162 201 94992
209 16 9529
10 252 19634
217 186 11826
294 101 79447
263 88 31188
182 322 86208
184 241 58447
201 247 5203
141 115 85002
248 317 19324
242 230 4475
273 27 85241
164 291 78356
162 151 12904
89 171 87705
125 314 82673
195 95 82322
82 254 95771
323 191 28838
262 203 31210
328 10 69788
253 44 62032
178 260 31851
236 6 4477
166 28 26027
159 112 77900
55 291 94993
307 158 95547
119 183 34048
157 188 59320
26 240 38588
326 298 14375
191 132 6751
227 5 38347
320 53 94234
284 89 23652
193 230 45347
308 256 24759
211 222 48410
42 281 28047
94 30 39813
252 308 79902
31 317 87029
233 148 56817
266 171 95306
269 30 35087
311 131 84406
248 299 49361
166 125 63567
226 275 96578
7 196 4955
167 117 587
79 265 64785
202 77 34459
175 62 51498
123 255 20350
161 184 8778
172 167 20664
313 316 64532
164 98 57901
134 141 65862
131 83 47699
211 247 88312
282 39 79287
209 128 79841
152 216 70053
284 318 85657
305 196 18754
126 120 72297
42 262 64522
82 66 16481
202 103 82976
213 81 92043
89 249 92771
25 188 88638
151 159 55362
258 141 46603
58 253 82825
140 309 14841
112 304 42922
208 168 91717
319 168 66887
4 312 85693
277 239 89725
228 100 1023
292 89 48379
289 49 23188
149 165 68714
61 278 31357
82 174 41065
154 327 26240
77 15 29165
122 284 51511
274 158 34037
87 105 32482
272 117 73227
99 294 53986
168 136 68867
240 113 69235
213 89 44422
105 294 85199
48 124 48518
216 72 71410
253 179 9472
33 11 85258
147 189 41113
109 47 41935
127 216 16682
233 175 86972
92 228 1402
291 50 61665
39 307 76462
142 170 16535
190 17 54617
154 194 77662
102 260 45942
309 215 79082
78 195 27363
182 163 3678
182 287 73242
69 166 70612
36 112 17166
245 225 29288
36 200 87366
210 194 92614
235 249 39620
58 200 11591
272 314 41920
88 31 50991
248 103 84547
328 282 39518
311 91 86782
21 30 75678
95 196 9090
289 14 60872
292 170 93354
197 116 32245
54 50 97417
178 288 1335
63 58 99863
296 219 80387
89 323 5912
227 76 79772
31 108 45339
160 200 24821
17 122 34844
134 85 68469
240 176 55501
24 94 96547
98 86 96642
9 74 13347
38 134 67646
225 108 44357
266 112 2388
47 49 5000
126 49 7203
231 33 70718
47 318 14397
102 285 89292
130 221 26055
277 134 80521
212 268 95622
110 159 41361
263 74 73396
274 203 10712
16 314 19268
209 211 19326
177 85 11342
97 276 37538
138 310 69419
120 205 56128
64 141 21309
130 214 83383
154 74 23262
148 152 37896
179 308 46661
18 30 85302
175 77 92423
274 227 35423
137 19 32370
168 152 41156
24 165 99117
18 225 97202
164 52 54329
43 142 32931
244 19 42876
152 144 4727
109 212 57854
47 33 54947
117 175 43596
288 218 2524
311 217 19620
131 52 90826
256 213 97143
260 229 87811
39 155 75569
14 138 74924
64 135 23658
328 99 83997
320 182 47264
38 40 79620
43 205 33439
318 155 95726
96 169 34256
139 279 95205
38 30 99001
79 327 450
222 98 84288
194 87 92159
59 183 61138
16 237 78474
200 128 96891
159 261 3297
80 104 87640
232 101 89593
100 163 83120
76 104 5176
269 140 44004
206 121 42064
3 160 9703
168 196 63042
205 170 62759
276 159 38412
133 260 54059
198 13 20216
78 61 34234
75 36 81264
95 49 52337
156 141 66314
130 273 98563
5 202 17998
182 274 25127
315 187 95121
24 326 92596
188 253 27081
185 284 73875
86 151 45665
234 23 93449
12 153 89350
270 206 55204
248 155 20342
173 1 99371
152 281 19092
9 12 80408
293 146 67928
212 8 36292
33 22 15734
63 156 49638
166 321 22064
3 76 85439
123 213 39483
222 27 42059
52 194 90455
8 14 83739
5 134 75702
118 244 47787
258 300 7681
198 297 66656
114 16 81268
20 302 42524
209 282 24467
156 57 35748
145 117 14618
76 309 26472
86 63 15118
312 308 18989
209 308 62883
190 313 33534
254 199 73799
77 142 59207
7 202 95691
235 88 28528
248 81 32258
130 306 43686
251 171 83313
207 26 70689
122 169 57206
303 150 19893
316 220 10270
61 60 14767
128 144 14282
21 207 79605
285 137 46237
265 176 2021
122 282 45318
272 40 25842
212 186 30398
297 322 18582
203 194 36547
324 187 11254
52 196 24966
248 217 66023
263 12 97581
174 103 1799
1 132 1390
59 149 17479
118 227 95967
48 118 10329
107 29 22417
70 68 22065
79 242 80567
317 84 71387
60 89 39237
61 268 88441
141 308 19910
67 44 93127
278 6 91416
154 193 47736
42 207 52519
256 44 76400
103 137 65078
68 47 4380
124 72 64687
288 112 49866
68 182 20983
24 275 69950
79 194 45548
157 112 57561
141 203 92732
121 292 54995
300 187 49748
200 259 58207
282 43 39640
191 77 58358
8 50 13276
158 319 12751
161 36 60381
230 271 44383
217 270 88594
98 101 64385
325 315 63405
110 268 10230
296 176 53086
269 305 82303
301 311 10762
23 18 55512
242 85 21960
104 176 88417
52 179 10692
319 278 86336
167 266 11542
275 117 3404
162 120 62052
96 252 30074
72 6 12092
173 211 7450
236 271 50184
324 261 24517
8 78 45118
155 174 78878
290 35 92247
36 283 55771
162 191 7566
38 271 31390
99 59 58193
141 324 11108
260 110 87649
8 43 9384
22 15 26780
159 292 6861
200 50 2975
295 23 57699
231 161 8702
25 68 5218
76 47 83476
252 194 71646
160 84 94178
67 261 48970
151 234 39548
100 160 49262
202 310 94962
183 54 30123
314 274 96157
288 64 53887
308 281 9871
235 77 50492
194 299 27014
211 145 24282
116 176 25865
271 216 38201
4 165 57719
279 78 45669
267 32 32160
188 23 38592
277 35 3339
118 207 27523
237 146 91638
276 158 45214
25 114 85941
61 190 23402
28 215 31367
121 189 69159
286 28 50973
268 100 1932
81 177 37273
251 24 33798
185 206 53179
51 103 21229
180 239 99476
18 74 85015
294 264 49899
48 191 22642
302 292 55114
259 37 63084
225 291 70038
316 317 76872
112 86 60680
285 240 13908
244 52 7749
30 196 93808
101 30 47394
32 36 10442
295 257 12276
169 158 21196
135 309 79139
276 132 4231
1 72 38920
272 218 80323
112 2 21693
244 28 23773
19 212 23491
161 144 40830
15 201 85945
46 45 67509
116 150 34279
240 52 53285
262 198 85185
184 165 52094
119 167 29499
218 199 88889
186 312 47381
104 70 18859
116 200 62296
160 264 40989
158 1 75688
27 138 13108
176 26 68905
316 24 19974
109 114 1247
283 192 56961
259 53 43961
232 137 14179
105 192 92442
289 182 45407
110 100 53804
184 164 25420
320 157 36522
140 266 79487
192 1 14485
253 304 92145
303 197 12651
200 224 42824
36 171 56697
209 147 42781
164 315 49913
241 303 28077
289 29 26085
56 185 45969
184 103 62460
165 278 42840
180 145 24011
66 94 5018
5 260 15720
74 307 15470
201 288 21753
27 312 71667
157 281 23269
93 52 27000
287 221 76877
246 219 46652
74 156 69631
208 285 87849
244 42 70576
164 186 96563
299 161 4451
310 102 57039
98 316 37607
68 318 41455
39 90 77266
19 288 46061
265 175 70268
302 283 66436
160 53 88787
263 304 26400
225 270 62229
246 68 87579
328 35 52998
300 45 34268
147 10 41051
322 208 11382
310 211 60137
202 96 43428
298 174 32072
108 20 41402
62 199 31623
276 108 55995
120 177 12146
230 114 79695
230 173 86122
203 17 36632
61 292 32107
210 32 89089
52 312 3216
271 166 30132
77 199 73574
4 175 86896
148 44 48787
270 43 70274
325 84 90755
61 188 94604
18 32 52149
23 69 22697
80 161 49734
287 21 33803
22 254 4205
162 92 31236
30 106 11687
288 40 29322
294 174 77418
227 95 76718
8 18 21072
155 113 2638
298 80 33157
22 198 78803
143 291 86028
75 97 92798
213 113 97462
219 320 54079
190 58 15587
151 321 33625
249 97 11451
65 103 75293
241 168 69466
240 84 25472
206 187 82614
117 105 18363
181 170 61167
128 107 71298
282 263 20545
262 219 59474
258 27 88904
235 241 95188
307 4 78364
265 273 53300
135 26 57247
264 46 47934
280 182 10674
303 210 6647
118 322 9878
224 132 97096
4 265 71285
203 52 66247
254 318 39957
222 193 53582
13 275 52623
80 2 3082
264 68 99985
133 100 40738
267 211 4849
322 2 60495
63 3 49679
244 22 30534
321 92 5361
295 89 87732
193 22 8426
323 218 42779
12 214 81861
269 280 28464
325 296 42191
306 158 69820
69 67 18106
283 152 72120
108 310 30253
184 106 65543
113 28 61281
72 308 37160
5 38 96973
184 279 52531
168 190 18006
2 100 145
320 273 80147
90 212 3095
43 186 46958
269 100 75090
100 178 16320
276 135 64527
196 155 23169
1 275 90947
33 174 78436
191 46 17733
201 113 12384
247 253 37130
198 147 82164
188 134 62713
184 100 92498
101 169 22173
66 144 22319
319 127 79603
310 130 10025
174 292 59177
12 157 35823
239 182 88466
72 116 29931
239 136 26729
238 97 57973
290 313 47320
114 288 53808
255 85 96194
178 126 41846
196 183 89366
231 154 61042
148 318 12083
304 166 42931
22 97 40322
169 115 88615
139 145 4726
41 183 65258
123 196 72116
321 126 88506
136 184 84433
22 174 74216
74 73 91815
15 277 52044
316 156 7657
28 19 71842
277 34 2307
33 162 62500
325 55 95248
286 241 44457
208 180 33677
303 116 68239
14 28 2178
170 263 31760
289 247 44405
114 131 1525
328 51 11357
314 202 72844
39 294 79827
167 247 23089
301 117 79642
222 283 69121
247 10 62329
246 264 81717
48 152 46527
45 61 56525
167 256 8988
225 40 36023
48 70 82285
94 103 78422
187 133 95904
82 25 61289
301 241 16108
94 250 62618
94 308 69580
215 124 69509
198 319 21135
142 241 49912
52 118 50985
237 273 70444
305 320 65858
261 292 17129
249 258 73939
91 82 94385
144 142 94765
106 137 32693
102 57 44008
210 249 22844
306 70 82685
107 2 78671
180 175 75598
8 42 88709
151 203 81025
326 210 75347
145 258 82093
214 141 93234
234 125 86386
205 308 51316
307 299 2080
192 130 8315
83 172 77014
287 270 91460
136 101 7369
42 56 86369
22 164 51356
269 250 83595
161 181 59968
285 178 15417
104 254 62183
141 216 89625
312 258 20688
83 24 97130
288 296 41995
108 79 14515
294 129 60971
170 78 92575
161 74 98054
240 191 62346
192 117 93694
198 176 46349
135 306 58412
12 307 95328
157 296 94347
26 291 40904
175 63 80217
256 202 57183
191 70 1632
261 16 53015
295 104 79921
323 30 859
245 186 34256
183 11 29704
273 66 7947
73 134 98943
278 210 56574
15 249 69802
107 127 96590
183 151 26809
162 271 32420
210 160 27972
258 215 11496
215 142 46636
212 15 86280
45 313 46758
293 279 59420
149 277 66818
306 94 65437
205 190 84724
165 77 35658
132 99 79435
159 161 97055
176 325 63567
90 315 94581
96 303 24019
228 135 86613
288 84 64484
73 76 49743
284 252 55560
254 192 18727
86 182 52491
293 137 47578
242 226 55624
319 210 97851
67 233 66350
201 307 47396
279 298 61918
69 43 36954
54 134 13099
64 282 92065
315 175 15001
125 189 43942
43 125 34860
261 90 90463
245 146 5908
293 53 98652
158 215 46306
234 272 20728
102 134 57991
142 190 47517
107 32 19350
228 208 61401
170 268 83158
23 252 32551
72 69 20338
37 92 84478
275 11 66261
278 238 93079
150 242 73559
142 181 54821
52 174 44835
299 224 15586
57 115 61693
179 309 38648
252 322 85341
58 209 72998
41 84 87550
164 171 44894
124 277 1316
110 253 34900
309 23 65726
145 70 26457
133 128 97494
185 14 54288
199 60 29108
57 22 78557
25 117 10358
119 278 39852
165 95 35863
89 223 96575
103 93 70567
184 124 48893
22 60 8253
73 278 69486
90 75 47892
37 286 4345
45 75 68090
201 134 77795
114 127 46415
321 247 27817
22 221 48893
244 157 42391
318 180 55271
100 234 21569
115 65 67424
172 193 46141
79 223 55386
43 134 28094
190 39 12226
279 85 63552
106 236 16142
173 261 16297
205 324 55218
6 250 437
221 249 20540
310 175 40922
12 292 64469
96 191 54387
2 190 28601
263 221 68352
16 273 76506
57 284 88909
33 182 69036
260 50 76928
125 198 99825
288 81 48526
13 168 12976
53 52 9724
233 60 52690
253 177 31651
277 159 52699
120 251 13390
133 203 60507
62 272 39438
133 312 13788
291 216 35856
320 247 76732
265 39 62612
292 179 45274
229 21 84877
276 177 35597
230 89 24975
50 4 32334
7 24 62460
149 293 737
239 266 87936
83 169 51088
81 259 63934
255 251 22742
293 263 38897
60 205 131
316 261 54331
123 69 19965
233 261 10312
61 271 63023
70 113 27255
5 236 12870
88 85 25084
155 108 4160
253 220 43217
283 272 90361
46 103 10099
312 317 20933
70 287 25538
72 141 74509
299 12 25169
39 61 56610
163 101 88186
259 29 4205
213 109 17980
157 287 69141
72 14 47057
259 215 24972
200 119 72241
314 130 37023
16 241 13203
159 86 53247
250 318 94898
126 322 37105
55 283 18425
91 49 51255
185 170 63272
132 211 80608
124 120 54385
297 323 5013
249 238 5978
208 44 34763
69 47 69326
158 58 97939
48 9 82685
248 223 87480
139 29 68744
253 12 80264
82 81 53161
42 84 55697
149 303 61496
150 86 80944
184 117 60489
235 113 50934
196 140 10820
74 209 30399
10 56 54697
175 56 73588
123 36 28962
26 327 73765
252 189 11282
148 262 30779
40 88 51183
7 240 40609
228 280 14006
178 16 25372
241 190 35961
167 112 40492
181 231 26447
306 289 82031
66 305 93758
10 108 12589
288 221 11427
316 142 20376
55 155 17063
80 284 39407
37 131 47541
110 34 32069
216 232 39191
273 288 22309
82 182 99305
302 243 55980
22 240 60924
71 246 39175
303 170 81796
211 275 93937
207 246 34302
141 155 72892
123 228 65214
151 325 23017
254 76 88803
223 233 33924
64 53 28628
323 223 90983
185 106 15685
39 107 49150
67 229 50345
276 267 25981
55 77 44283
125 264 69231
300 324 62706
137 219 90507
304 319 70049
85 110 3622
67 228 84748
139 293 46704
63 239 39755
319 120 24119
253 173 38031
264 255 31871
281 239 94260
25 257 68222
54 103 51497
188 255 22590
194 212 35692
31 262 84201
99 135 3412
173 278 41628
183 15 7631
209 263 6763
136 326 78854
326 106 38271
257 249 84734
10 5 56824
259 35 3184
81 315 31246
95 194 82395
180 98 4161
181 111 73442
243 113 5653
156 264 51189
74 47 18782
230 280 24155
232 253 60282
327 98 29976
12 273 6031
152 196 88523
50 317 96677
178 106 53693
287 252 84624
169 206 58184
131 323 87870
53 132 41846
37 208 20292
153 26 32284
8 248 44216
93 187 50878
253 48 98984
263 246 62460
74 174 25823
237 141 53773
255 119 96647
87 121 6842
130 199 24528
313 104 38125
222 94 82636
211 268 87969
328 299 97179
49 102 55897
190 112 9019
105 239 14137
243 168 1732
17 22 464
149 49 91664
186 178 4828
78 9 7680
96 112 56815
264 113 88757
117 242 63465
113 133 15365
232 61 64588
294 261 62001
282 205 22650
66 322 29620
269 232 53956
164 131 91818
317 125 17206
283 328 94600
213 267 96761
133 1 26236
23 124 86008
288 198 96186
151 194 48978
44 308 53727
299 142 53651
41 281 32093
38 181 9571
258 121 19406
124 164 18249
185 153 7513
132 212 63
49 85 53947
234 195 48494
204 39 55868
232 186 72093
23 327 2986
26 109 20952
194 35 65030
176 147 59332
79 260 16955
225 274 78802
69 57 51531
164 254 87764
207 191 40521
222 325 53342
142 185 3629
289 248 26169
303 119 59292
3 303 27937
273 5 380
304 180 18366
306 272 21179
109 189 11462
74 243 85181
55 177 12624
110 153 52211
202 240 38846
7 9 93299
120 82 97709
71 108 38012
291 283 25127
52 197 47689
196 306 91079
209 18 31832
154 134 58251
147 227 31377
121 251 73285
198 53 33295
148 7 97107
60 305 45107
221 134 10958
86 318 8948
259 283 7654
251 46 19948
74 23 22102
173 145 76916
138 112 3975
301 144 18088
101 52 40099
208 10 51347
93 104 67591
60 201 88913
239 159 84274
56 111 1034
236 134 28527
110 123 67304
316 38 3289
45 66 89737
47 16 26069
16 42 71900
275 7 27037
95 270 80711
194 70 27867
262 302 36377
269 120 53622
267 106 55585
170 18 49846
156 70 76456
206 72 30287
61 6 53824
328 17 27779
44 197 37117
25 203 29657
250 122 57961
69 92 69655
125 248 37859
49 323 87836
223 22 5188
234 265 15024
26 21 26824
123 146 20001
93 178 88283
192 316 45762
312 67 87505
96 84 93494
147 268 39217
48 208 7788
197 105 51481
301 55 73261
205 113 79903
135 116 71663
160 116 71514
309 51 13183
279 75 55754
58 201 96180
145 108 86674
13 150 67906
226 7 67130
141 242 72555
196 82 85343
247 116 44167
310 169 67256
71 40 78347
110 210 91495
309 110 93320
69 89 1653
240 147 11227
102 111 46872
147 322 12226
52 104 72766
115 248 81868
255 278 59372
55 173 53059
74 297 54196
239 17 60978
114 264 87697
203 37 99840
246 180 6614
321 8 23621
152 149 50000
61 109 68753
142 12 79394
160 92 59628
42 130 78142
36 54 16425
244 55 14456
214 204 3968
12 151 71870
137 277 43904
202 297 16892
61 224 26308
197 118 54719
73 7 83997
178 245 82717
86 118 72251
164 163 51914
38 284 58199
88 195 92799
45 130 8527
139 275 81224
59 117 28934
279 194 82718
34 310 17083
139 19 90699
189 87 77087
175 145 2496
40 219 26353
16 54 48918
323 284 57435
59 209 89006
12 267 2596
261 239 61785
123 242 96863
232 169 47676
111 268 50830
116 310 69536
270 2 23447
25 162 46241
327 184 54091
11 44 76962
62 81 53819
34 82 77402
259 110 20681
254 230 43100
206 48 90479
172 14 28040
111 60 75007
308 266 63045
109 232 99807
110 236 5503
130 124 26293
96 98 968
231 72 84959
252 24 27260
99 176 74049
261 102 36761
85 206 14933
162 289 11275
82 327 19370
254 155 64000
291 1 45972
167 93 49642
105 312 5859
88 96 78314
202 1 66269
50 106 19915
139 147 60324
219 310 96036
62 181 97421
78 109 93790
286 267 76976
321 51 25347
68 188 84015
197 16 53991
217 304 23767
320 258 66904
184 205 91514
64 13 44947
171 5 65068
115 64 44100
121 55 13415
220 271 61834
78 2 9824
279 239 12584
14 295 71162
46 222 99965
226 26 27578
47 186 93804
147 91 56784
199 238 14657
219 177 10277
87 35 63165
256 153 12111
109 253 52983
310 11 26273
252 184 61715
63 263 93146
155 290 79010
302 38 42607
98 57 38810
233 54 75879
171 297 48137
140 319 71329
161 109 4482
284 142 34829
27 116 85324
181 222 68921
141 327 37705
64 18 32362
156 20 21279
276 109 87934
241 252 91735
326 15 5742
328 40 98638
124 288 21364
17 175 73199
37 287 59674
283 176 83075
195 107 26492
81 272 67280
223 129 89110
221 167 34396
32 252 46673
262 41 77154
13 142 43
168 267 13881
49 74 62727
157 37 6439
169 31 78890
310 81 25909
72 256 91881
63 41 62516
246 304 30871
149 146 82526
110 58 32395
280 133 57714
178 157 40164
21 15 78727
213 135 12115
198 121 89020
9 160 34568
74 197 21566
217 95 25329
240 304 59764
180 45 46018
180 104 11915
188 16 30969
257 317 62739
9 63 4154
19 121 39321
142 277 6906
181 35 67741
130 24 48945
173 29 12916
50 102 74433
35 137 52298
322 189 90206
256 315 23242
54 243 92787
23 239 85956
165 225 19266
64 43 85586
302 327 70957
217 325 69018
156 268 10729
52 84 56095
174 73 23639
81 141 33408
215 6 98091
94 152 28365
220 167 50855
187 147 66731
266 155 60906
76 116 51498
141 286 44390
162 114 6103
118 175 73441
73 135 49472
39 72 58968
213 187 56836
118 298 63697
263 311 59574
265 169 52413
185 124 73032
276 38 41756
213 119 1606
316 290 11110
248 17 99151
144 57 21833
244 66 38345
284 286 90792
131 169 99124
254 220 73178
68 171 74834
320 78 84564
299 163 20937
7 297 25034
154 304 91424
59 202 51395
268 316 84324
223 141 56490
162 155 76481
2 7 56995
98 304 35273
42 27 80134
300 101 21530
87 173 79891
6 89 57796
244 232 96272
45 324 92928
183 238 65494
131 213 7073
50 9 73657
319 240 7937
15 70 48955
27 200 61356
11 313 8922
15 283 94656
77 179 50600
305 1 60607
77 323 77156
120 33 98264
316 77 4549
38 115 66788
274 289 82359
276 233 90178
3 121 92615
49 64 8768
33 257 31293
316 55 87418
121 288 44896
249 90 18996
170 299 32650
232 257 49681
100 292 32067
326 220 50862
151 320 46659
317 310 46490
227 212 57069
265 325 71339
31 47 52061
167 116 92295
210 109 74464
184 27 21866
9 5 1429
265 86 51459
46 224 88699
20 172 27725
166 115 54985
191 319 56494
91 127 82148
166 267 60412
264 12 2634
236 288 65867
312 19 56444
166 310 45211
116 301 25098
119 297 68583
227 235 71284
91 196 15436
287 24 57897
109 1 94656
27 234 45847
37 322 42412
77 324 54017
309 252 74600
128 116 1791
292 290 80981
173 270 74958
253 225 7835
42 39 62508
193 93 68382
30 125 98229
251 133 41287
284 188 1736
202 32 50335
262 44 23045
22 132 93772
65 47 12048
322 75 79548
16 290 12257
238 59 99125
303 77 25476
264 30 33910
92 189 41198
284 216 24808
231 40 90666
149 134 35840
256 192 27389
215 200 18551
216 243 34227
169 249 88033
245 310 661
148 126 89401
172 318 76584
66 213 55945
91 323 36880
324 9 91905
60 6 84139
55 2 53055
179 136 2714
38 55 65598
106 235 20004
291 122 16446
288 31 62729
273 196 87502
88 218 2287
48 163 1306
37 260 75196
61 312 44864
159 27 19275
271 237 64575
181 61 40803
191 186 27080
24 51 52471
87 117 2719
11 321 16694
301 54 15385
328 213 91156
189 165 51565
318 232 30176
215 143 96323
29 217 84432
191 182 3653
310 51 39536
39 174 73652
212 239 4586
110 269 88736
28 177 87589
277 261 41263
245 81 61386
108 164 75745
143 328 84378
40 183 8187
220 318 94445
215 8 13727
75 46 20276
94 256 7307
97 112 69396
229 252 68384
151 160 86949
28 58 47728
127 238 92776
239 134 55437
231 221 19034
267 43 88317
155 223 58400
262 310 81961
105 251 68789
144 119 65066
117 210 73578
71 250 38795
230 99 40814
37 105 65726
266 248 49798
190 149 29101
137 248 74253
318 253 76256
47 133 2032
243 143 53842
250 293 35052
315 193 61050
202 265 37428
243 57 18686
305 259 7752
276 46 36724
172 136 7661
245 271 52973
294 111 79547
296 31 57654
17 155 10356
92 273 37806
234 35 57108
267 205 69320
117 124 59102
292 75 18491
251 322 81860
230 152 64802
234 124 70308
46 61 38416
29 246 36757
207 167 20169
134 223 20663
45 72 22091
9 209 35174
10 71 46254
327 160 39105
284 115 80312
20 97 31942
186 286 52774
3 6 40970
247 123 27136
103 13 33007
2 67 14881
214 307 70784
227 37 77748
62 93 68119
123 185 82229
33 232 43931
193 320 28533
200 272 83778
232 270 17421
2 132 39076
83 208 53688
203 77 70907
50 298 45228
246 177 58982
147 28 66487
112 202 78585
109 16 75034
134 150 52399
132 155 59523
73 299 95861
86 170 39637
30 284 65440
313 44 17689
224 32 23541
13 216 92763
236 128 61758
26 108 97558
165 120 64352
273 259 78995
120 241 68956
249 11 66247
38 119 17991
29 113 51472
137 264 54341
31 41 32614
161 55 61917
312 210 6874
81 195 5270
323 239 22534
18 25 22308
274 221 12696
135 311 28702
161 103 76062
106 301 35479
312 216 48173
80 43 76955
231 56 69137
149 185 38548
152 127 36694
26 18 18806
42 163 34345
287 15 88696
69 133 96318
192 159 89634
111 168 70027
59 296 36593
262 18 73491
198 104 16827
293 246 47686
48 157 35599
28 267 90598
72 40 89452
297 320 86627
209 253 18473
320 86 60544
304 202 21473
170 97 85275
286 254 42050
261 186 59641
321 100 14684
219 321 44418
55 271 68729
223 192 43141
220 245 13422
238 62 25478
231 293 86076
155 84 14108
97 223 39167
114 69 66597
298 127 60112
146 125 9248
25 9 67052
210 247 18795
231 32 67525
201 131 19540
31 70 9338
67 294 21431
113 193 89570
103 307 97134
157 196 91868
27 283 14275
46 102 84460
269 64 9363
138 62 19401
8 53 13493
92 42 387
61 153 93033
240 233 61234
128 285 67618
256 304 47126
240 136 98847
3 28 6947
318 54 52664
280 218 42328
251 107 65969
255 150 96466
196 156 48612
140 21 72213
179 294 70141
186 226 45061
284 218 38058
152 25 42568
159 59 99010
126 250 32565
287 75 89867
186 224 98016
31 20 48312
167 68 65776
60 290 1783
81 319 3380
160 85 18603
302 119 62329
292 73 81219
171 186 2016
67 102 4524
100 214 79368
268 186 54
180 287 33945
193 176 2848
245 142 27732
128 291 71221
317 164 15533
257 165 13794
70 152 5290
253 27 9128
135 101 8513
275 298 54877
215 207 20970
78 247 53169
141 120 51994
40 143 96247
187 127 91624
240 125 27969
107 170 57026
267 203 74424
19 291 89749
171 279 31850
253 326 59767
10 201 27215
228 171 57978
52 212 64978
160 274 3299
237 317 69544
305 91 65368
137 157 67287
162 210 46778
288 325 47872
255 217 32839
327 271 73771
153 275 17748
172 317 12845
164 104 57785
21 7 86742
316 208 63250
285 34 9336
269 43 18044
44 28 89865
93 213 94619
177 168 93055
226 277 39174
230 239 69968
23 109 596
87 48 61981
303 272 81812
78 14 59217
158 275 19145
39 178 14165
193 210 46849
166 318 34965
272 133 63221
23 154 64748
224 84 70469
197 255 99959
142 244 71279
52 173 5136
178 321 3859
227 206 60122
254 191 62690
13 187 94681
241 280 12733
95 11 17947
162 175 82600
250 172 82537
267 52 40548
238 67 50253
255 98 15493
31 235 89141
130 154 33652
129 102 49329
78 252 45023
292 92 9955
183 200 52844
154 233 15265
176 317 7944
306 137 70948
220 136 37095
268 25 57620
80 98 32937
52 322 76789
15 274 7451
236 326 32692
159 144 43842
273 77 35532
149 323 16164
146 190 68743
298 1 26379
226 109 11479
263 268 57407
110 172 95880
265 1 27745
73 172 78577
146 185 93937
147 260 49898
309 32 36794
9 314 91594
265 35 23495
184 324 14351
103 122 14151
160 245 72874
187 254 81489
39 141 56701
307 118 85292
70 42 86806
314 273 30056
209 164 36234
196 53 59831
318 135 67238
309 7 20261
74 96 81474
193 98 50934
275 238 53483
110 91 96055
60 99 70158
205 273 4213
105 222 63301
140 191 21522
131 202 85919
165 91 57661
191 180 90025
16 189 93659
179 12 51337
281 5 54615
257 89 33115
227 197 9967
143 119 78150
195 311 43207
206 288 83481
170 154 70322
318 320 90953
285 99 14812
125 117 34249
142 47 72938
303 1 84547
74 130 3967
284 99 86019
7 51 20188
141 232 19942
274 185 34488
319 285 71899
181 156 20241
70 193 23900
237 29 27717
121 202 71300
136 269 4062
193 21 21601
61 102 17244
254 53 68348
212 249 29303
55 212 57619
194 319 64108
243 91 44059
35 54 46221
105 75 74886
178 167 16763
179 262 52694
130 19 31131
62 2 36520
21 290 8991
197 269 78083
169 205 61461
199 83 26198
147 79 74430
313 109 21750
122 278 65186
54 328 76792
14 241 39845
49 277 16222
259 68 90099
258 173 29135
325 64 71118
295 321 31686
49 73 37873
237 37 78984
46 7 22049
281 81 66337
81 239 421
14 169 55270
269 53 59682
58 289 67167
104 281 88430
213 264 7810
282 232 37230
25 218 35864
138 139 52910
230 216 22184
279 150 73598
221 20 24485
189 282 32199
298 63 46390
264 119 98891
82 300 58761
168 35 68676
103 134 65569
63 269 325
110 132 7576
190 264 14718
27 285 70416
11 206 79946
142 130 53559
289 55 98399
97 195 3496
132 77 93238
318 239 53870
33 50 16709
191 45 75276
47 8 65626
327 177 99396
197 221 47835
81 321 81568
12 93 10071
17 258 58059
35 145 71014
88 29 19249
146 110 78551
246 118 31672
57 127 7381
1 61 12540
117 30 27855
119 147 38620
169 228 8530
132 238 99139
225 228 28578
119 80 51757
90 8 31026
119 97 24218
265 64 74044
184 322 87168
20 141 61574
92 41 57437
251 278 93688
220 258 43988
280 69 75726
146 49 78529
71 196 62324
222 269 26910
184 4 14286
293 317 43148
63 254 98284
194 238 44954
109 181 98941
243 30 18510
90 181 45481
105 47 76007
76 89 13047
225 181 24786
